antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03630126057124621,0.07579384075315143,0.02241902026487953,0.6175824175824176,8.148187391555812,0.019667608302003838,2.416745991134001,0.9103190472921593
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03685974150311154,0.06558161799904261,0.02241902026487953,0.6082251082251082,9.274323000600372,0.020001698778079013,2.3850900137262006,0.9263193083491932
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02537099090473911,0.07579384075315143,0.016195947024094465,0.6383647798742139,8.422383316782524,0.014272982179711015,2.5556309446999816,0.9042094515470304
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.029599489388862296,0.06558161799904261,0.016195947024094465,0.5471698113207547,8.343341137584353,0.014254764618027382,2.063507260252114,0.9069903920028805
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.03398755385351843,0.0665390138822403,0.01707355991702569,0.5023474178403755,7.549667308406795,0.014812061599343037,1.8757282079536113,0.8980669303372453
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02656773575873624,0.07579384075315143,0.01707355991702569,0.6426426426426426,8.478824087245139,0.015059889183756229,2.586223958228576,0.9061330195854943
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03135471517472475,0.06558161799904261,0.01707355991702569,0.544529262086514,8.303077580282684,0.015017266963968108,2.051544268862437,0.9080338730200519
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.015158768150630286,0.07579384075315143,0.011089835647040051,0.7315789473684211,9.6522216066482,0.009940894387817235,3.4431209854294367,0.9101943331919041
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01906813467368757,0.06558161799904261,0.011089835647040051,0.5815899581589957,8.868185566380598,0.009839316522915973,2.2332599329822878,0.9044841881679692
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0218605393330142,0.07579384075315143,0.014520504228498484,0.6642335766423357,8.763688052247407,0.012863609991514003,2.752527039496049,0.90569169818762
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.024573161002074358,0.06558161799904261,0.014520504228498484,0.5909090909090909,9.010285335102854,0.012908956570631472,2.2841338226690073,0.9114119971309568
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.030955800223392373,0.07579384075315143,0.01779160682942397,0.5747422680412372,7.582967986977755,0.015445347836905798,2.1732847865925895,0.8958575005593382
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.029599489388862296,0.08568693154619435,0.01779160682942397,0.601078167115903,7.014817268743696,0.01525531740835822,2.2919604621375806,0.8835986814381188
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.03685974150311154,0.0665390138822403,0.019227700654220522,0.5216450216450217,7.839686692204679,0.016775089802649194,1.9513980795764934,0.9058326390206479
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03263124301898835,0.07579384075315143,0.019227700654220522,0.5892420537897312,7.774273581263674,0.016754453417261936,2.250001899595007,0.9007636565855329
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.03135471517472475,0.08568693154619435,0.019227700654220522,0.61323155216285,7.156652024961976,0.016541011321393462,2.3639804993575377,0.8881164983641385
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019865964576352323,0.07579384075315143,0.012366363491303654,0.6224899598393574,8.21293595434369,0.010860645735795859,2.4481631239623964,0.8960415928157863
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01906813467368757,0.08568693154619435,0.012366363491303654,0.6485355648535565,7.568663659101003,0.010732473540805773,2.601438373338804,0.8847467499245695
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.027764480612733365,0.07579384075315143,0.016275730014360938,0.5862068965517241,7.734228675136115,0.014171353392205465,2.233498218179884,0.8955696508046842
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.024573161002074358,0.08568693154619435,0.016275730014360938,0.6623376623376623,7.729739534208808,0.01417013124970258,2.7077733181131936,0.8925626196822586
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03135471517472475,0.06637944790170736,0.016515078985160365,0.5267175572519085,7.934949354081035,0.01443377030274685,1.9726498762076832,0.902265529783498
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.029599489388862296,0.0665390138822403,0.016515078985160365,0.5579514824797844,8.385328394965969,0.014545558149807632,2.1116708893273715,0.9076088445952145
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.027604914632200415,0.07579384075315143,0.016515078985160365,0.5982658959537573,7.8933313051414675,0.014422796481523028,2.3005419503554654,0.8981028302170979
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.01906813467368757,0.06637944790170736,0.010690920695707675,0.5606694560669455,8.446431445123912,0.009425188443552892,2.125098209061828,0.8987441806825976
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.016515078985160365,0.07579384075315143,0.010690920695707675,0.647342995169082,8.54083905415713,0.009439179429080713,2.620694177590378,0.8977417608961762
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.024573161002074358,0.06637944790170736,0.014680070209031434,0.5974025974025974,8.999812687312687,0.013048917348513973,2.318992984244146,0.9112795965831906
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02624860379767034,0.07579384075315143,0.014680070209031434,0.5592705167173252,7.378838585826267,0.012690587712798244,2.0969919061531943,0.8877803109915752
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01906813467368757,0.0665390138822403,0.012047231530237753,0.6317991631799162,9.495168718581619,0.010778456652476828,2.535195178206188,0.9120748487109119
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.018988351683421095,0.07579384075315143,0.012047231530237753,0.634453781512605,8.37078283945157,0.010608031426579699,2.5282881138017235,0.897580433199619
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.024573161002074358,0.0665390138822403,0.014121589277166108,0.5746753246753247,8.636667289544988,0.012486515376118557,2.194702165834122,0.9064899200647689
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02209988830381363,0.07579384075315143,0.014121589277166108,0.6389891696750902,8.430621318639558,0.012446553862404425,2.5600510611137706,0.90130348667359
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.017472474868358068,0.05935854475825754,0.010132439763842349,0.5799086757990867,9.769590514066872,0.009095299082331386,2.239135638021104,0.9136044961493089
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.01675442795595979,0.05935854475825754,0.010371788734641774,0.6190476190476191,10.428955453149001,0.009377270272918934,2.469183820009574,0.9195191371432851
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.01906813467368757,0.05935854475825754,0.011329184617839477,0.5941422594142259,10.009380483196113,0.010197327892354911,2.3176629670389324,0.9175904552978712
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0218605393330142,0.08568693154619435,0.011329184617839477,0.5182481751824818,6.048158871263713,0.0094560220804486,1.8978922784571421,0.8533143395446087
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.0218605393330142,0.0665390138822403,0.011568533588638902,0.5291970802919708,7.9531848973376045,0.01011395485848621,1.982700079040823,0.8938032288912641
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.01906813467368757,0.05935854475825754,0.011568533588638902,0.606694560669456,10.220846268052368,0.010436676863154335,2.3916309340720896,0.9196976623522317
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.0218605393330142,0.04396042763682783,0.011329184617839477,0.5182481751824818,11.788970286274457,0.010368185960388477,1.9845063850568878,0.9356282884911425
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.02225945428434658,0.047311313228019784,0.011329184617839477,0.5089605734767024,10.757692795880251,0.010276060603907969,1.9401470336451274,0.92769320944024
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.01811073879048987,0.05935854475825754,0.011329184617839477,0.6255506607929515,10.538510729003837,0.010254157518739072,2.5120660039985356,0.921804492347765
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017472474868358068,0.08568693154619435,0.01077070368597415,0.6164383561643835,7.194076681717302,0.00927354092798655,2.383744785611707,0.8763080254432265
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01906813467368757,0.06789532471677039,0.01077070368597415,0.5648535564853556,8.31947647119559,0.009476066490561024,2.142048244160499,0.8969023842875002
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.017472474868358068,0.0665390138822403,0.0109302696665071,0.6255707762557077,9.401563680562399,0.009767668418684329,2.4930238531681628,0.9095263920623773
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01906813467368757,0.06789532471677039,0.0109302696665071,0.5732217573221757,8.442727974472563,0.009635632471093974,2.1840491901244303,0.8986912370170059
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01675442795595979,0.08568693154619435,0.011488750598372427,0.6857142857142857,8.002553870710296,0.010053115077014455,2.9091779450802906,0.8899505030834145
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01906813467368757,0.06558161799904261,0.011488750598372427,0.6025104602510459,9.187185047185656,0.01023823147424835,2.3507999294550395,0.908475667615562
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01675442795595979,0.0665390138822403,0.010531354715174725,0.6285714285714286,9.44665981500514,0.009416531600824122,2.5131641933939686,0.909378596087457
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01906813467368757,0.06558161799904261,0.010531354715174725,0.5523012552301255,8.421586293253519,0.009280835591050647,2.0871588158712973,0.8983881104661909
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.01906813467368757,0.06637944790170736,0.010371788734641774,0.5439330543933054,8.194299163179917,0.00910605648248699,2.047112953683412,0.8950305002033347
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01779160682942397,0.08568693154619435,0.010371788734641774,0.5829596412556053,6.803366986496981,0.008847280538152119,2.1923850996257914,0.8684653499372045
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01906813467368757,0.0665390138822403,0.011408967608105952,0.5983263598326359,8.992113422232924,0.010140192730345027,2.3239289133556724,0.9060684740229271
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01906813467368757,0.08568693154619435,0.011408967608105952,0.5983263598326359,6.982702601622215,0.00977507765760807,2.2762585766714536,0.8734439208615704
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG ALPHABET DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01779160682942397,0.0665390138822403,0.011089835647040051,0.6233183856502241,9.367713004484305,0.009905999673229648,2.478116665526909,0.9094305905287954
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.01906813467368757,0.06637944790170736,0.011089835647040051,0.5815899581589957,8.76159679755391,0.009824103394885268,2.2313531195149188,0.9030857136169878
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01811073879048987,0.0665390138822403,0.010052656773575874,0.5550660792951542,8.341964314011346,0.00884758607377784,2.097976671769618,0.8963578606058495
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.018988351683421095,0.047311313228019784,0.010052656773575874,0.5294117647058824,11.18996131336177,0.009154292919397742,2.024463459390458,0.9282603195257717
"frozenset({'LUNCH BAG ALPHABET DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.01906813467368757,0.04396042763682783,0.010052656773575874,0.5271966527196652,11.992527849706503,0.009214413419083944,2.022065998184054,0.9344326316672801
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.021302058401148877,0.06789532471677039,0.012047231530237753,0.5655430711610486,8.32963202577272,0.010600921357956143,2.145447830177778,0.899099344226717
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02138184139141535,0.06558161799904261,0.012047231530237753,0.5634328358208955,8.591322584159494,0.010644975775989834,2.1403771485150136,0.9029093504577883
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02138184139141535,0.08568693154619435,0.01260571246210308,0.5895522388059702,6.880305178020513,0.010773568082465287,2.2275991122329084,0.8733310354649158
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02106270943034945,0.06789532471677039,0.011169618637306526,0.5303030303030303,7.810597158423245,0.009739559141117968,1.9844809215707468,0.8907300034928397
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02138184139141535,0.06637944790170736,0.011169618637306526,0.5223880597014925,7.86972588978186,0.009750303810622502,1.9547680309558,0.8920034473923273
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02138184139141535,0.0665390138822403,0.013483325355034307,0.6305970149253731,9.477101900569098,0.012060598713863061,2.526944891712723,0.9140260710078468
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02624860379767034,0.06789532471677039,0.013483325355034307,0.5136778115501519,7.565731715592954,0.011701167876829626,1.9166402385511405,0.8912183143488094
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.019546832615286423,0.06789532471677039,0.0109302696665071,0.5591836734693877,8.235967289383437,0.00960313111890787,2.1144967170776963,0.8960972158948155
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG WOODLAND'}),0.02138184139141535,0.051220679751077074,0.0109302696665071,0.5111940298507462,9.980227367833727,0.00983507721610909,1.9410141818832927,0.9194616654427822
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.014360938247965534,0.0665390138822403,0.010132439763842349,0.7055555555555556,10.603637090327739,0.009176877094398975,3.1702448585131466,0.9188888421487383
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.018669219722355194,0.05935854475825754,0.010132439763842349,0.5427350427350427,9.143334711883098,0.009024262049351185,2.0571037432389505,0.9075744190512772
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.021302058401148877,0.08568693154619435,0.014041806286899633,0.6591760299625468,7.692842047998661,0.012216498266887355,2.6826548272216053,0.8889453967407012
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02656773575873624,0.06558161799904261,0.014041806286899633,0.5285285285285285,8.059095591942306,0.012299451189270689,1.981919243352349,0.8998228535663991
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02106270943034945,0.06558161799904261,0.010531354715174725,0.5,7.624087591240875,0.009150028151288715,1.8688367640019148,0.8875305623471884
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.021302058401148877,0.0665390138822403,0.012685495452369555,0.595505617977528,8.94972112197882,0.011268077492695216,2.3077229934577943,0.9075983886820138
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.015158768150630286,0.05935854475825754,0.010371788734641774,0.6842105263157895,11.526740237691001,0.009471986316892538,2.9786979415988513,0.9273019592203002
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.019546832615286423,0.06558161799904261,0.010531354715174725,0.5387755102040815,8.21534336362282,0.009249441805507783,2.025951359205615,0.8957863277580096
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02656773575873624,0.06637944790170736,0.013563108345300782,0.5105105105105104,7.6907917532917525,0.011799556713637423,1.9073352383357756,0.8937184512359161
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02106270943034945,0.08568693154619435,0.013563108345300782,0.6439393939393939,7.515024547147452,0.011758309404165047,2.567857979487284,0.8855860779519633
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02656773575873624,0.0665390138822403,0.015637466092229137,0.5885885885885885,8.845766629939291,0.013869675153758894,2.268923418811781,0.9111590050330435
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02624860379767034,0.08568693154619435,0.015637466092229137,0.5957446808510638,6.952573398312136,0.01338830377543498,2.261721800912045,0.879247381049921
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.019865964576352323,0.05935854475825754,0.01260571246210308,0.6345381526104417,10.689920974219456,0.011426497714631712,2.5738431028043274,0.9248265096366364
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02225945428434658,0.08568693154619435,0.01260571246210308,0.5663082437275985,6.609038665625437,0.010698368126584631,2.108209471889353,0.8680135723471174
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019546832615286423,0.08568693154619435,0.01292484442316898,0.6612244897959183,7.716748375327784,0.011249936314918014,2.698875924954004,0.8877647278656312
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02106270943034945,0.0665390138822403,0.013004627413435456,0.6174242424242424,9.279131240462176,0.01160313549825184,2.4399376270800848,0.9114284428577858
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.019546832615286423,0.06637944790170736,0.011807882559438328,0.6040816326530611,9.100431711145996,0.010510374602208529,2.3581137656090894,0.9078609083491499
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.02106270943034945,0.051220679751077074,0.011807882559438328,0.5606060606060606,10.944916454262247,0.010729036265016407,2.1592908667734108,0.9281834401638802
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02225945428434658,0.0665390138822403,0.012525929471836604,0.5627240143369175,8.457053711869214,0.011044807334199373,2.1347181567774998,0.9018297484193375
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.018988351683421095,0.05935854475825754,0.012525929471836604,0.6596638655462185,11.113208186500406,0.011398808548550719,2.763860078364626,0.9276311699936596
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.019546832615286423,0.0665390138822403,0.012206797510770704,0.6244897959183673,9.385317868154456,0.010906170544028333,2.48584719129186,0.9112629021011935
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02209988830381363,0.05935854475825754,0.012206797510770704,0.5523465703971119,9.305257948061023,0.01089498030173629,2.1012716379190537,0.9127045449818992
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020105313547151747,0.06789532471677039,0.011010052656773576,0.5476190476190477,8.065637065637066,0.009644995864957226,2.0604419137839813,0.8939912066438691
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01739269187809159,0.08568693154619435,0.011010052656773576,0.6330275229357798,7.387678745323151,0.009519726258411491,2.49150311153662,0.8799440812234349
"frozenset({'LUNCH BAG SPACEBOY DESIGN', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.023535982128610182,0.06789532471677039,0.011887665549704803,0.5050847457627118,7.4391682766037945,0.01028968240055471,1.88336218635995,0.8864395970412551
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.01739269187809159,0.06637944790170736,0.011887665549704803,0.6834862385321101,10.29665446365561,0.010733148265312574,2.949699715325041,0.9188625697788221
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01739269187809159,0.0665390138822403,0.010531354715174725,0.6055045871559633,9.099993399775594,0.00937406214884886,2.3662150578333914,0.9058652455047387
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.018669219722355194,0.06789532471677039,0.010531354715174725,0.5641025641025641,8.308415438850222,0.009263801979916685,2.1383577844732913,0.8963747228381376
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.030955800223392373,0.08568693154619435,0.019786181586085846,0.6391752577319587,7.459425214536658,0.017133674051386355,2.533953361143404,0.8936036289658615
